년도,과정명,번호,평가문제,1차 응시율,2차 응시율,3차 응시율,4차 응시율,5차 응시율,6차 응시율,7차 응시율,8차 응시율,9차 응시율
2020,독립운동가를 통해 본 나라사랑과 국가,23,이태준이 몽골로 망명하게 된 계기를 만든 인물은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,24,이태준이 처음으로 망명하게 된 나라는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,25,이태준이 망명하게 된 계기를 만든 사건은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,26,이태준이 근대의학을 배운 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,27,이태준 선생의 고향은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,28,"일제강점기 농촌사회는 수탈로 인하여 피폐한 상황에 직면하고 있었다. 일제의 관제화된 농촌진흥운동에 맞서 농가부업 증대, 생활개선, 근검절약 등을 기치로 종교계는 물론 각종 사회단체 등이 추진한 운동은 무엇인가?",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,29,일제강점기(1914년 이후) 현재 안산시는 화성군에 소속된 지명이었다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,30,"샘골강습소(일명 천곡강습소, 천곡야학)을 발전시킨 주인공은 기독교 농촌지도사였다. 그의 고향은 해당화와 명사십리로 유명한 동해안 바닷가이다. 현재 어디인가?",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,31,농촌계몽활동가로서 심훈의 소설 ?상록수? 주인공인 인물은 누구인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,32,최용신이 안산에서 농촌계몽운동을 전개할 때 도움을 준 사람이 적지 않았다. 신간회 수원지회장을 역임하면서 그녀 사후 사회장을 거행한 인물은 누구인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,33,최용신 계몽활동을 적극적으로 지원한 수원에 소재한 농업학교 학생들이었다. 서울대학교 농과대학(현 생명과학대) 전신인 이 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,34,다문화시대에 부응한 최용신의 생애와 활동에서 우리가 지향할 덕목은 무엇인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,35,최용신 생애에 많은 영향을 끼친 인물은 적지 않다. 이와 관련성이 없는 인물은 누구인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,36,협성신학교 재학 중 하기방학을 이용한 농촌봉사활동에 최용신이 참가한 지역은 어디인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,37,최용신이 고등여학교 시절 가장 우수한 성적을 보여 과목은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,38,인천?수원지역 농수산물을 수탈하기 위하여 1930년대에 부설한 철도는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,39,최용신 부친의 이름은 무엇인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,40,샘골강습소를 설명한 내용 중 잘못된 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,41,최용신은 어느 고등여자보통학교를 졸업하고 협성여자신학교로 진학하였는가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,42,소설 ?상록수?와 관련이 없는 사항은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,43,다음 중 일제강점기 농촌계몽운동과 관련성이 전혀 없는 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,44,조신성이 세상을 떠나기 직전 머물렀던 곳은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,45,조신성이 가난한 학생들을 위해 설립한 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,46,조신성이 1945년 해방 이후 활동한 여성단체는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,47,조신성이 집행위원장으로서 활동하던 일제강점기 여성운동 단체는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,48,조신성이 평북에서 만든 의열운동단체는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,49,조신성이 일제강점기 교장으로 있었던 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,50,조신성이 일본 유학 후 교사로 재직한 학교명은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,51,조신성이 서울에 와서 다닌 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,52,조신성이 과부가 된 후 가진 종교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,53,조신성의 고향은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,54,이승훈이 1924년 사장에 취임한 신문사는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,55,919년 3?1운동의 준비 과정에서 이승훈은 여러 종교인들의 제휴를 주선했다. 다음 중 ‘민족대표 33인’과 관련이 없는 종교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,56,이승훈이 ‘안명근사건’에 연루되어 유배되었던 섬은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,57,이승훈이 ‘안명근사건’에 연루되어 체포되기 직전 기차 안에서 만난 인물은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,58,이승훈이 설립한 기관이 아닌 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,59,오산학교에서 교사 생활을 하지 않은 인물은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,60,오산학교와 같은해 설립된 교육기관은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,61,오산학교에 앞서 이승훈이 설립한 교육기관은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,62,1907년 조직되어 이승훈이 평안북도 책임자를 맡은 항일비밀결사는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,63,"이승훈이 내세운 주장으로, “평안도와 황해도의 자본가들이 합력하여 민족자본을 키워 장차 들어올 외국자본을 막아야 한다”는 것은?",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,64,해방 후 김구의 활동과 관련이 없는 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,65,김구가 발표한 ‘삼천만동포에게 읍고함’이란 성명서에 들어있지 않는 내용은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,66,1945년 9월 3일 김구가 대한민국 임시정부 주석 명의로 발표한 당면정책의 주요 내용은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,67,대한민국 임시정부에서 창설한 군대는 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,68,1930년대 김구의 주도하에 결성되어 대한민국 임시정부를 유지 운영한 정당은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,69,김구가 의열투쟁을 전개하기 위한 결성한 단체는 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,70,다음 중 대한민국 임시정부가 수립된 곳은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,71,김구가 국모시해에 대한 보복으로 일본 육군 중위를 처단한 의거는 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,72,김구가 안태훈의 집에서 머물 때 만난 스승은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,73,김구가 출생한 곳은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,74,안창호가 사회전반의 공익을 제일의로 하고 민족분열을 초래했던 자본주의(자유주의)와 사회주의간의 이데올로기 대립을 해소하기 위하여 창도한 사상은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,75,160여개의 지방회를 거느렸던 미주 한인 최대의 통일 조직은 무엇인가 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,76,"독립전쟁이 일어났을 때, 국내외의 모든 국민이 병사가 되어 병역의 의무를 다해야 한다는 방침은 무엇인가 ?",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,77,안창호가 상해에서 발행한 신문은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,78,16세의 안창호가 우리 민족에게 힘이없다는 사실을 일깨워 준 사건은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,79,대한민국 제2대 대통령은 박은식이다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,80,안창호는 홍구공원에서 이봉창의사가 의거를 시행한 날 일제에 체포되었다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,81,신민회 간부들은 국외독립운동기지 건설에 반대하였다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,82,안창호는 국민대표회의에서 창조파에 대항하여 개조파를 형성하였다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,83,대한민국 임시정부에서 안창호의 주도로 이루어진 일이 아닌 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,84,안창호가 참여하거나 조직한 결사가 아닌 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,85,신민회에 가담한 세력이 아닌것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,86,안창호가 처음으로 세운 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,87,흥사단과 관련없는 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,88,대한민국임시정부와 관련이 없는 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,89,신민회와 관련 없는 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,90,"1932년 11월 초, 상해 황포강 부두를 떠난 이회영은 그를 추적해 온 일본 경비선에 의해 체포되었다. 밀정의 밀고를 받은 일제는 중국인으로 변장한 이회영을 색출하여 (--)수상경찰서로 압송하였다.",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,91,다음 중 이회영이 굳이 만주로 잠행하려 한 이유가 아닌 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,92,다음 중 이회영과 함께 만주 독립기지를 개척한 사람은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,93,다음 중 이회영이 후원한 만주 항일단체는 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,94,다음 중 항일구국연맹에서 실행한 사건이 아닌 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,95,이회영 등 아나키스트들이 결성한 첫 중국단체는 의열단이다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,96,이회영이 1920년대 북경에서 조직하거나 관계한 단체가 아닌 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,97,다음 중 이회영이 서간도 망명 이후 조직한 단체가 아닌 것은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,98,다음 중 이회영과 함께 신민회 비밀결사 활동을 함께 한 인물이 아닌 사람은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,99,다음 중 이회영과 함께 서간도로 간 망명간 형제는 몇 명인가 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,100,신채호가 1908년 대한매일신보에 연재한 ( )은 한국근대민족주의역사학을 성립한 저술로 평가된다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,101,신채호의 민족주의 역사학 저술이 아닌 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,102,신채호가 저술한 영웅 전기의 대상 인물이 아닌 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,103,신채호의 반임시정부 활동과 관련이 없는 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,104,다음 중 신채호가 국외에서 발행한 잡지나 신문이 아닌 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,105,신채호는 1919년 길림에서 대한독립의군부가 주도하여 39인이 공동 명의로 발표한 ( )에 서명하였다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,106,신채호는 1917년 신규식?박은식?조소앙 등 14인의 동지들과 함께 ( )에 서명하였다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,107,신채호가 참여하거나 주관한 독립운동 단체가 아닌 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,108,신채호가 참여하거나 주관한 신문이 아닌 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,109,1910년 선천에서 안명근의 데라우찌 조선 총독 암살 미수 사건이 일어 나자 이를 구실로 각계 각층의 지도층 인사 600여 명을 체포하고 105명 을 징역에 처한 사건은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,110,미국의 블룸필드가 1926년 세계 언어학계에 발표한 말의 기본 단위인 “형태소” 이론보다 10년 이상 앞선 주시경의 《말의 소리》(1914)에 나타 나는 형태소에 접근되는 용어는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,111,주시경이 일본 제국주의의 무단정치 때문에 국어교육을 통해서 민족정신 을 일깨워 주는 것이 어렵게 되어 해외로 망명을 하기로 결심하게 된 동 기는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,112,주시경이 편집인이 되어 1906년 신문화에 의한 진보된 가정 교육과 위생 및 여성 계몽을 위하여 최초로 순 한글로 발간한 잡지는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,113,주시경이 신학문을 배우기 위하여 배재학당에 들어간 해는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,114,주시경이 중국의 문호 양계초로부터 얻어서 읽은 책으로 그 망국의 과정 이 우리나라와 너무 비슷함에 비분하여 우리 민족에게 널리 읽히기 위하 여 순 한글로 번역한 책은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,115,"1898년 고종이 간부들을 검거케 하고, 독립협회 해체령을 내렸을 때 이에 반발하여 독립협회가 주관하여 개최한 민중대회는?",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,116,1898년 주시경이 국어표기 원칙을 연구하고 인쇄물을 순 한글로 표기할 것을 주장하기 위하여 독립신문사 안에 설립한 국문 연구기관은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,117,"1876년 4월 7일 최초로 순 한글로 독립협회에서 발간한 신문으로, 주시 경이 회계 겸 교보원으로 일한 신문사는?",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,118,주시경에 대한 설명으로 잘못된 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,119,안중근 의사의 동양평화론을 설명한 내용으로 사실과 다른 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,120,안중근의 단지동맹을 설명한 내용으로 옳은 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,121,안중근의 구국운동을 설명한 것 가운데 거리가 먼 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,122,안중근 의사의 천주교 신앙을 설명한 것으로 사실과 다른 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,123,안중근 의사가 세운 삼흥학교의 설명으로 옳지 않은 것은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,124,안중근 의사는 개인적 원한에 의해 이등박문을 포살했다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,125,안중근 의사는 동양평화론을 주장했다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,126,안중근 의사는 국내에서부터 의병운동을 전개했다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,127,안중근 의사는 처음에는 국내에서 삼흥학교 등을 세우며 교육운동을 펼쳤다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,128,안중근 의사는 천주교 신자였다.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,129,안중근 의사가 순국한 날은 ?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,130,안중근 의사가 1909년 초 연해주에서 의병 재기를 목적으로 결성한 동맹은?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,131,안중근 의사가 진남포에서 교육운동을 펼치기 위해 세운 학교는?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,132,안중근 의사가 의병을 일으킨 곳은 어디인가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,133,안중근 의사가 이등박문을 포살한 곳은 언제 어디에서였는가?,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,134,"신돌석은 한말 의병투쟁에 있어서 평민출신의 의병대장으로는 가장 먼저 기병하여 민중적 기반 위에 막강한 의병세력으로 성장, 일본군에게 큰 타격을 입혔다.",72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,135,다음 중 신돌석의 의병 활동에 대한 설명으로 틀린 것을 고르세요.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,독립운동가를 통해 본 나라사랑과 국가,136,신돌석의 가계와 신분과 관련 없는 것을 고르세요.,72.4,69.4,70.2,77.2,69.1,77.1,0.0,0.0,0.0
2020,부패상황 자각하기,1,하인리히 법칙(Heinrichs law)은 큰 재해가 발생하기 전 아무 징후가 없이 갑자기 발생한다는 것이다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,2,우리나라의 부패인식지수는 2012년 이후에는 하락추세를 보이고 있다,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,3,하인리히 법칙(Heinrichs law)에서 큰 재해 발생 전 관련된 작은 사고나 징후들이 먼저 일어난다는 법칙이 있습니다. 큰 재해:작은 규모의 재해:사소한 사고의 발생비율 에 해당하는 수치는 무엇인가,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,4,청렴민감성은 도덕적 문제 상황에서 어떤 행위가 가능한지 상상하는 것이다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,5,"청렴 4구성 요소는 James Rest의 도덕의 4구성요소에서 응용한 것이다,",0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,6,"부패상황에 대한 민감성을 약화시키는 용인 중 하나는 공직자에게만 청렴결백을 강요하는 것이다,",0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,7,공직자로서 부패문화를 개선하기 위해서는 큰 슬로건부터 찾아보는 노력이 필요하다,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,8,청렴민감성을 높이기 위해서 무심코 지나칠 수 있는 사안을 좀 더 자세히 살펴보는 태도가 중요하다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,9,공직자가 자신의 임무를 수행하는 과정에서 부정부패 요소가 개입되었을 때 그 상황을 외면하는 것이 중요하다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,10,청소년들은 부패인식과 관련해 교육이 따로 필요 없다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,11,법이나 제도보다 더 중요한 것은 공직자의 성숙한 자기통제와 시민들의 시민정신이다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,12,공직자가 부패에 이르는 상황 느끼기 능력이 부족하게 되면 직무관련자로부터 뇌물을 받고도 무감각해진다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,13,청렴민감성 개발은 중요하지 않다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,14,‘내부고발’의 영어 표현 ‘whistle blowing’이다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,부패상황 자각하기,15,우리나라의 경우 내부고발 관련 법 제도로는 ‘부패방지권익위법’만 있다.,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,사례로 배우는 부패영향평가,1,이해충돌방지 규정의 필요성 여부는 사전에 정해진 기준에 의해 일률적으로 판단해야 할 사항이다.,71.4,75.0,73.7,69.7,67.4,70.4,69.4,57.9,52.7
2020,사례로 배우는 부패영향평가,2,이해충돌상황은 공직자의 사익과 공익을 수호해야 할 공직자의 책무가 서로 상충되는 상황이다.,71.4,75.0,73.7,69.7,67.4,70.4,69.4,57.9,52.7
2020,사례로 배우는 부패영향평가,3,이해충돌방지 제도에 대한 다음 설명 중 옳지 않은 것은?,71.4,75.0,73.7,69.7,67.4,70.4,69.4,57.9,52.7
2020,사례로 배우는 부패영향평가,4,다음 중 ‘이해충돌가능성’ 평가기준에 대한 설명으로 적절하지 않은 것은?,71.4,75.0,73.7,69.7,67.4,70.4,69.4,57.9,52.7
2020,사례로 배우는 부패영향평가,5,다음 중 ‘이해충돌가능성’ 평가기준에 따른 검토사항이 아닌 것은?,71.4,75.0,73.7,69.7,67.4,70.4,69.4,57.9,52.7
2020,사례로 배우는 부패영향평가,6,‘예측가능성’ 확보는 법령상 행정절차의 투명성을 확보하여 행정청의 업무처리를 용이하도록 하는 것이 주요 목적이다.,71.4,75.0,73.7,69.7,67.4,70.4,69.4,57.9,52.7
